frame,t_s,z_magnet_m,z_magnet_std_m,z_bore_m
824,0.8240000000000001,0.02039036478249508,0.009500261893227962,0.020199317668384557
825,0.8250000000000001,0.02066170312419547,0.009500261893227684,0.020199317668384557
826,0.8260000000000001,0.020932744954195864,0.009500261893227408,0.020199317668384557
827,0.8270000000000001,0.021203371587996258,0.00950026189322713,0.020199317668384557
828,0.8280000000000001,0.021473464713196652,0.009500261893226853,0.020199317668384557
829,0.8290000000000001,0.02174290644109704,0.009500261893226579,0.020199317668384557
830,0.8300000000000001,0.022011579357897434,0.009500261893226303,0.020199317668384557
831,0.8310000000000001,0.02227936657549782,0.009500261893226029,0.020199317668384557
832,0.8320000000000001,0.022546151782098213,0.009500261893225757,0.020199317668384557
833,0.833,0.0228118192920986,0.009500261893225484,0.020199317668384557
834,0.834,0.02307625409659898,0.009500261893225214,0.020199317668384557
835,0.835,0.02333934191229936,0.009500261893224945,0.020199317668384557
836,0.836,0.023600969230799747,0.009500261893224676,0.020199317668384557
837,0.837,0.023861023367200127,0.00950026189322441,0.020199317668384557
838,0.838,0.0241193925086005,0.009500261893224147,0.020199317668384557
839,0.839,0.024375965761300872,0.009500261893223883,0.020199317668384557
840,0.84,0.02463063319880124,0.009500261893223623,0.020199317668384557
841,0.841,0.02488328590780161,0.009500261893223364,0.020199317668384557
842,0.842,0.025133816035101973,0.009500261893223108,0.020199317668384557
843,0.843,0.025382116833202333,0.009500261893222854,0.020199317668384557
844,0.844,0.025628082704902688,0.009500261893222603,0.020199317668384557
845,0.845,0.025871609248903048,0.009500261893222353,0.020199317668384557
846,0.846,0.026112593302703397,0.009500261893222107,0.020199317668384557
847,0.847,0.02635093298680374,0.009500261893221862,0.020199317668384557
848,0.848,0.026586527747104082,0.009500261893221621,0.020199317668384557
849,0.849,0.026819278396804425,0.009500261893221383,0.020199317668384557
850,0.85,0.027049087158404754,0.009500261893221148,0.020199317668384557
851,0.851,0.027275857703705095,0.009500261893220917,0.020199317668384557
852,0.852,0.027499495194405418,0.009500261893220688,0.020199317668384557
853,0.853,0.027719906321105735,0.009500261893220462,0.020199317668384557
854,0.854,0.027936999342206045,0.009500261893220239,0.020199317668384557
855,0.855,0.02815068412130636,0.009500261893220022,0.020199317668384557
856,0.856,0.02836087216450666,0.009500261893219805,0.020199317668384557
857,0.857,0.028567476656706968,0.009500261893219595,0.020199317668384557
858,0.858,0.02877041249710726,0.009500261893219387,0.020199317668384557
859,0.859,0.028969596333807555,0.009500261893219184,0.020199317668384557
860,0.86,0.029164946597407832,0.009500261893218983,0.020199317668384557
861,0.861,0.02935638353470811,0.009500261893218787,0.020199317668384557
862,0.862,0.029543829240008385,0.009500261893218594,0.020199317668384557
863,0.863,0.029727207687208653,0.009500261893218408,0.020199317668384557
864,0.864,0.02990644475950891,0.009500261893218225,0.020199317668384557
865,0.865,0.03008146827960916,0.009500261893218044,0.020199317668384557
866,0.866,0.030252208037709415,0.00950026189321787,0.020199317668384557
867,0.867,0.03041859581980966,0.009500261893217699,0.020199317668384557
868,0.868,0.030580565434009888,0.009500261893217534,0.020199317668384557
869,0.869,0.03073805273661012,0.009500261893217373,0.020199317668384557
870,0.87,0.030890995657310343,0.009500261893217217,0.020199317668384557
871,0.871,0.03103933422251056,0.009500261893217064,0.020199317668384557
872,0.872,0.031183010579010764,0.009500261893216918,0.020199317668384557
873,0.873,0.03132196901561097,0.009500261893216776,0.020199317668384557
874,0.874,0.03145615598441116,0.009500261893216639,0.020199317668384557
875,0.875,0.03158552012061135,0.009500261893216507,0.020199317668384557
876,0.876,0.03171001226211153,0.009500261893216379,0.020199317668384557
877,0.877,0.031829585467111704,0.009500261893216256,0.020199317668384557
878,0.878,0.03194419503131187,0.00950026189321614,0.020199317668384557
879,0.879,0.032053798504212035,0.009500261893216027,0.020199317668384557
880,0.88,0.032158355703912185,0.00950026189321592,0.020199317668384557
881,0.881,0.032257828731312325,0.009500261893215817,0.020199317668384557
882,0.882,0.03235218198311247,0.009500261893215721,0.020199317668384557
883,0.883,0.0324413821636126,0.00950026189321563,0.020199317668384557
884,0.884,0.032525398295912715,0.009500261893215544,0.020199317668384557
885,0.885,0.03260420173161283,0.009500261893215465,0.020199317668384557
886,0.886,0.03267776616001294,0.009500261893215388,0.020199317668384557
887,0.887,0.03274606761531304,0.009500261893215319,0.020199317668384557
888,0.888,0.03280908448411313,0.009500261893215255,0.020199317668384557
889,0.889,0.03286679751081322,0.009500261893215194,0.020199317668384557
890,0.89,0.03291918980221329,0.00950026189321514,0.020199317668384557
891,0.891,0.03296624683141336,0.009500261893215093,0.020199317668384557
892,0.892,0.03300795644021341,0.00950026189321505,0.020199317668384557
893,0.893,0.03304430884071347,0.009500261893215014,0.020199317668384557
894,0.894,0.03307529661591352,0.009500261893214982,0.020199317668384557
895,0.895,0.033100914719113556,0.009500261893214955,0.020199317668384557
896,0.896,0.03312116047251359,0.009500261893214934,0.020199317668384557
897,0.897,0.03313603356421361,0.00950026189321492,0.020199317668384557
898,0.898,0.03314553604491362,0.00950026189321491,0.020199317668384557
899,0.899,0.033149672323113624,0.009500261893214904,0.020199317668384557
900,0.9,0.033148449159413625,0.009500261893214906,0.020199317668384557
