frame,t_s,z_mean_m,z_min_m,z_max_m,z_std_m,n_nodes,n_all
510,5.100000e-01,2.0354551303e-02,5.9445932224e-03,3.4291489252e-02,9.5424443735e-03,356,356
511,5.110000e-01,2.0634905036e-02,6.2249469557e-03,3.4571842985e-02,9.5424443735e-03,356,356
512,5.120000e-01,2.0916757322e-02,6.5067992415e-03,3.4853695271e-02,9.5424443735e-03,356,356
513,5.130000e-01,2.1199981853e-02,6.7900237728e-03,3.5136919802e-02,9.5424443735e-03,356,356
514,5.140000e-01,2.1484451921e-02,7.0744938410e-03,3.5421389870e-02,9.5424443735e-03,356,356
515,5.150000e-01,2.1770040473e-02,7.3600823929e-03,3.5706978422e-02,9.5424443735e-03,356,356
516,5.160000e-01,2.2056620167e-02,7.6466620863e-03,3.5993558115e-02,9.5424443735e-03,356,356
517,5.170000e-01,2.2344063427e-02,7.9341053471e-03,3.6281001376e-02,9.5424443735e-03,356,356
518,5.180000e-01,2.2632242506e-02,8.2222844254e-03,3.6569180454e-02,9.5424443735e-03,356,356
519,5.190000e-01,2.2921029532e-02,8.5110714521e-03,3.6857967481e-02,9.5424443735e-03,356,356
520,5.200000e-01,2.3210296575e-02,8.8003384951e-03,3.7147234524e-02,9.5424443735e-03,356,356
521,5.210000e-01,2.3499915696e-02,9.0899576161e-03,3.7436853645e-02,9.5424443735e-03,356,356
522,5.220000e-01,2.3789759006e-02,9.3798009262e-03,3.7726696955e-02,9.5424443735e-03,356,356
523,5.230000e-01,2.4079698723e-02,9.6697406427e-03,3.8016636672e-02,9.5424443735e-03,356,356
524,5.240000e-01,2.4369607225e-02,9.9596491447e-03,3.8306545174e-02,9.5424443735e-03,356,356
525,5.250000e-01,2.4659357109e-02,1.0249399029e-02,3.8596295058e-02,9.5424443735e-03,356,356
526,5.260000e-01,2.4948821246e-02,1.0538863166e-02,3.8885759195e-02,9.5424443735e-03,356,356
527,5.270000e-01,2.5237872834e-02,1.0827914754e-02,3.9174810783e-02,9.5424443735e-03,356,356
528,5.280000e-01,2.5526385457e-02,1.1116427377e-02,3.9463323406e-02,9.5424443735e-03,356,356
529,5.290000e-01,2.5814233138e-02,1.1404275057e-02,3.9751171086e-02,9.5424443735e-03,356,356
530,5.300000e-01,2.6101290391e-02,1.1691332311e-02,4.0038228340e-02,9.5424443735e-03,356,356
531,5.310000e-01,2.6387432281e-02,1.1977474201e-02,4.0324370230e-02,9.5424443735e-03,356,356
532,5.320000e-01,2.6672534475e-02,1.2262576395e-02,4.0609472424e-02,9.5424443735e-03,356,356
533,5.330000e-01,2.6956473295e-02,1.2546515214e-02,4.0893411243e-02,9.5424443735e-03,356,356
534,5.340000e-01,2.7239125771e-02,1.2829167690e-02,4.1176063720e-02,9.5424443735e-03,356,356
535,5.350000e-01,2.7520369697e-02,1.3110411617e-02,4.1457307646e-02,9.5424443735e-03,356,356
536,5.360000e-01,2.7800083682e-02,1.3390125602e-02,4.1737021631e-02,9.5424443735e-03,356,356
537,5.370000e-01,2.8078147200e-02,1.3668189120e-02,4.2015085149e-02,9.5424443735e-03,356,356
538,5.380000e-01,2.8354440644e-02,1.3944482563e-02,4.2291378592e-02,9.5424443735e-03,356,356
539,5.390000e-01,2.8628845376e-02,1.4218887295e-02,4.2565783325e-02,9.5424443735e-03,356,356
540,5.400000e-01,2.8901243779e-02,1.4491285698e-02,4.2838181727e-02,9.5424443735e-03,356,356
541,5.410000e-01,2.9171519305e-02,1.4761561225e-02,4.3108457254e-02,9.5424443735e-03,356,356
542,5.420000e-01,2.9439556526e-02,1.5029598446e-02,4.3376494475e-02,9.5424443735e-03,356,356
543,5.430000e-01,2.9705241184e-02,1.5295283104e-02,4.3642179133e-02,9.5424443735e-03,356,356
544,5.440000e-01,2.9968460235e-02,1.5558502155e-02,4.3905398184e-02,9.5424443735e-03,356,356
545,5.450000e-01,3.0229101902e-02,1.5819143822e-02,4.4166039851e-02,9.5424443735e-03,356,356
546,5.460000e-01,3.0487055719e-02,1.6077097639e-02,4.4423993668e-02,9.5424443735e-03,356,356
547,5.470000e-01,3.0742212579e-02,1.6332254499e-02,4.4679150528e-02,9.5424443735e-03,356,356
548,5.480000e-01,3.0994464777e-02,1.6584506697e-02,4.4931402726e-02,9.5424443735e-03,356,356
549,5.490000e-01,3.1243706060e-02,1.6833747979e-02,4.5180644008e-02,9.5424443735e-03,356,356
550,5.500000e-01,3.1489831666e-02,1.7079873586e-02,4.5426769615e-02,9.5424443735e-03,356,356
551,5.510000e-01,3.1732738372e-02,1.7322780292e-02,4.5669676321e-02,9.5424443735e-03,356,356
552,5.520000e-01,3.1972324534e-02,1.7562366454e-02,4.5909262483e-02,9.5424443735e-03,356,356
553,5.530000e-01,3.2208490132e-02,1.7798532052e-02,4.6145428081e-02,9.5424443735e-03,356,356
554,5.540000e-01,3.2441136807e-02,1.8031178727e-02,4.6378074756e-02,9.5424443735e-03,356,356
555,5.550000e-01,3.2670167908e-02,1.8260209827e-02,4.6607105856e-02,9.5424443735e-03,356,356
556,5.560000e-01,3.2895488523e-02,1.8485530443e-02,4.6832426472e-02,9.5424443735e-03,356,356
557,5.570000e-01,3.3117005529e-02,1.8707047449e-02,4.7053943478e-02,9.5424443735e-03,356,356
558,5.580000e-01,3.3334627618e-02,1.8924669538e-02,4.7271565567e-02,9.5424443735e-03,356,356
559,5.590000e-01,3.3548265346e-02,1.9138307265e-02,4.7485203294e-02,9.5424443735e-03,356,356
560,5.600000e-01,3.3757831158e-02,1.9347873078e-02,4.7694769107e-02,9.5424443735e-03,356,356
561,5.610000e-01,3.3963239434e-02,1.9553281354e-02,4.7900177383e-02,9.5424443735e-03,356,356
562,5.620000e-01,3.4164406517e-02,1.9754448437e-02,4.8101344466e-02,9.5424443735e-03,356,356
563,5.630000e-01,3.4361250746e-02,1.9951292666e-02,4.8298188695e-02,9.5424443734e-03,356,356
564,5.640000e-01,3.4553692495e-02,2.0143734415e-02,4.8490630444e-02,9.5424443734e-03,356,356
565,5.650000e-01,3.4741654197e-02,2.0331696117e-02,4.8678592146e-02,9.5424443734e-03,356,356
566,5.660000e-01,3.4925060382e-02,2.0515102302e-02,4.8861998331e-02,9.5424443734e-03,356,356
567,5.670000e-01,3.5103837701e-02,2.0693879621e-02,4.9040775650e-02,9.5424443734e-03,356,356
568,5.680000e-01,3.5277914958e-02,2.0867956878e-02,4.9214852907e-02,9.5424443734e-03,356,356
569,5.690000e-01,3.5447223137e-02,2.1037265057e-02,4.9384161086e-02,9.5424443734e-03,356,356
570,5.700000e-01,3.5611695429e-02,2.1201737349e-02,4.9548633378e-02,9.5424443734e-03,356,356
571,5.710000e-01,3.5771267259e-02,2.1361309179e-02,4.9708205208e-02,9.5424443734e-03,356,356
572,5.720000e-01,3.5925876307e-02,2.1515918227e-02,4.9862814256e-02,9.5424443734e-03,356,356
573,5.730000e-01,3.6075462537e-02,2.1665504457e-02,5.0012400486e-02,9.5424443734e-03,356,356
574,5.740000e-01,3.6219968217e-02,2.1810010136e-02,5.0156906166e-02,9.5424443734e-03,356,356
575,5.750000e-01,3.6359337938e-02,2.1949379858e-02,5.0296275887e-02,9.5424443734e-03,356,356
576,5.760000e-01,3.6493518641e-02,2.2083560561e-02,5.0430456590e-02,9.5424443734e-03,356,356
577,5.770000e-01,3.6622459631e-02,2.2212501551e-02,5.0559397580e-02,9.5424443734e-03,356,356
578,5.780000e-01,3.6746112599e-02,2.2336154519e-02,5.0683050548e-02,9.5424443734e-03,356,356
579,5.790000e-01,3.6864431636e-02,2.2454473556e-02,5.0801369585e-02,9.5424443734e-03,356,356
580,5.800000e-01,3.6977373254e-02,2.2567415174e-02,5.0914311203e-02,9.5424443734e-03,356,356
581,5.810000e-01,3.7084896397e-02,2.2674938316e-02,5.1021834346e-02,9.5424443734e-03,356,356
582,5.820000e-01,3.7186962456e-02,2.2777004376e-02,5.1123900405e-02,9.5424443734e-03,356,356
583,5.830000e-01,3.7283535285e-02,2.2873577204e-02,5.1220473233e-02,9.5424443734e-03,356,356
584,5.840000e-01,3.7374581208e-02,2.2964623128e-02,5.1311519157e-02,9.5424443734e-03,356,356
585,5.850000e-01,3.7460069036e-02,2.3050110956e-02,5.1397006985e-02,9.5424443734e-03,356,356
586,5.860000e-01,3.7539970072e-02,2.3130011991e-02,5.1476908020e-02,9.5424443734e-03,356,356
587,5.870000e-01,3.7614258118e-02,2.3204300038e-02,5.1551196067e-02,9.5424443734e-03,356,356
588,5.880000e-01,3.7682909491e-02,2.3272951411e-02,5.1619847440e-02,9.5424443734e-03,356,356
589,5.890000e-01,3.7745903020e-02,2.3335944940e-02,5.1682840969e-02,9.5424443734e-03,356,356
590,5.900000e-01,3.7803220056e-02,2.3393261976e-02,5.1740158005e-02,9.5424443734e-03,356,356
591,5.910000e-01,3.7854844476e-02,2.3444886396e-02,5.1791782425e-02,9.5424443734e-03,356,356
592,5.920000e-01,3.7900762686e-02,2.3490804605e-02,5.1837700634e-02,9.5424443734e-03,356,356
593,5.930000e-01,3.7940963620e-02,2.3531005539e-02,5.1877901568e-02,9.5424443734e-03,356,356
594,5.940000e-01,3.7975438745e-02,2.3565480665e-02,5.1912376694e-02,9.5424443734e-03,356,356
595,5.950000e-01,3.8004182060e-02,2.3594223980e-02,5.1941120009e-02,9.5424443734e-03,356,356
596,5.960000e-01,3.8027190091e-02,2.3617232010e-02,5.1964128039e-02,9.5424443734e-03,356,356
597,5.970000e-01,3.8044461891e-02,2.3634503811e-02,5.1981399840e-02,9.5424443734e-03,356,356
598,5.980000e-01,3.8055999040e-02,2.3646040960e-02,5.1992936989e-02,9.5424443734e-03,356,356
599,5.990000e-01,3.8061805632e-02,2.3651847552e-02,5.1998743581e-02,9.5424443734e-03,356,356
600,6.000000e-01,3.8061888276e-02,2.3651930196e-02,5.1998826225e-02,9.5424443734e-03,356,356
601,6.010000e-01,3.8056256088e-02,2.3646298008e-02,5.1993194037e-02,9.5424443734e-03,356,356
602,6.020000e-01,3.8044920679e-02,2.3634962598e-02,5.1981858628e-02,9.5424443734e-03,356,356
603,6.030000e-01,3.8027896151e-02,2.3617938070e-02,5.1964834099e-02,9.5424443734e-03,356,356
604,6.040000e-01,3.8005199083e-02,2.3595241003e-02,5.1942137032e-02,9.5424443734e-03,356,356
605,6.050000e-01,3.7976848523e-02,2.3566890443e-02,5.1913786472e-02,9.5424443734e-03,356,356
606,6.060000e-01,3.7942865973e-02,2.3532907893e-02,5.1879803922e-02,9.5424443734e-03,356,356
607,6.070000e-01,3.7903275377e-02,2.3493317297e-02,5.1840213326e-02,9.5424443734e-03,356,356
608,6.080000e-01,3.7858103106e-02,2.3448145026e-02,5.1795041055e-02,9.5424443734e-03,356,356
609,6.090000e-01,3.7807377942e-02,2.3397419862e-02,5.1744315891e-02,9.5424443734e-03,356,356
610,6.100000e-01,3.7751131064e-02,2.3341172984e-02,5.1688069013e-02,9.5424443734e-03,356,356
611,6.110000e-01,3.7689396027e-02,2.3279437947e-02,5.1626333976e-02,9.5424443734e-03,356,356
612,6.120000e-01,3.7622208745e-02,2.3212250665e-02,5.1559146694e-02,9.5424443734e-03,356,356
613,6.130000e-01,3.7549607474e-02,2.3139649394e-02,5.1486545423e-02,9.5424443734e-03,356,356
614,6.140000e-01,3.7471632786e-02,2.3061674706e-02,5.1408570735e-02,9.5424443734e-03,356,356
615,6.150000e-01,3.7388327552e-02,2.2978369472e-02,5.1325265501e-02,9.5424443734e-03,356,356
616,6.160000e-01,3.7299736918e-02,2.2889778838e-02,5.1236674867e-02,9.5424443734e-03,356,356
617,6.170000e-01,3.7205908281e-02,2.2795950200e-02,5.1142846230e-02,9.5424443734e-03,356,356
618,6.180000e-01,3.7106891265e-02,2.2696933185e-02,5.1043829214e-02,9.5424443734e-03,356,356
619,6.190000e-01,3.7002737696e-02,2.2592779616e-02,5.0939675645e-02,9.5424443734e-03,356,356
620,6.200000e-01,3.6893501575e-02,2.2483543495e-02,5.0830439524e-02,9.5424443734e-03,356,356
621,6.210000e-01,3.6779239052e-02,2.2369280972e-02,5.0716177001e-02,9.5424443734e-03,356,356
622,6.220000e-01,3.6660008396e-02,2.2250050315e-02,5.0596946344e-02,9.5424443734e-03,356,356
623,6.230000e-01,3.6535869966e-02,2.2125911886e-02,5.0472807915e-02,9.5424443734e-03,356,356
624,6.240000e-01,3.6406886185e-02,2.1996928105e-02,5.0343824134e-02,9.5424443734e-03,356,356
625,6.250000e-01,3.6273121504e-02,2.1863163424e-02,5.0210059453e-02,9.5424443734e-03,356,356
626,6.260000e-01,3.6134642374e-02,2.1724684294e-02,5.0071580323e-02,9.5424443734e-03,356,356
627,6.270000e-01,3.5991517212e-02,2.1581559131e-02,4.9928455160e-02,9.5424443734e-03,356,356
628,6.280000e-01,3.5843816367e-02,2.1433858287e-02,4.9780754316e-02,9.5424443734e-03,356,356
629,6.290000e-01,3.5691612090e-02,2.1281654009e-02,4.9628550038e-02,9.5424443734e-03,356,356
630,6.300000e-01,3.5534978493e-02,2.1125020413e-02,4.9471916442e-02,9.5424443734e-03,356,356
631,6.310000e-01,3.5373991519e-02,2.0964033439e-02,4.9310929468e-02,9.5424443734e-03,356,356
632,6.320000e-01,3.5208728903e-02,2.0798770823e-02,4.9145666852e-02,9.5424443734e-03,356,356
633,6.330000e-01,3.5039270136e-02,2.0629312056e-02,4.8976208085e-02,9.5424443734e-03,356,356
634,6.340000e-01,3.4865696425e-02,2.0455738344e-02,4.8802634373e-02,9.5424443734e-03,356,356
635,6.350000e-01,3.4688090657e-02,2.0278132577e-02,4.8625028606e-02,9.5424443734e-03,356,356
636,6.360000e-01,3.4506537360e-02,2.0096579280e-02,4.8443475309e-02,9.5424443734e-03,356,356
637,6.370000e-01,3.4321122661e-02,1.9911164581e-02,4.8258060610e-02,9.5424443734e-03,356,356
638,6.380000e-01,3.4131934249e-02,1.9721976168e-02,4.8068872198e-02,9.5424443735e-03,356,356
639,6.390000e-01,3.3939061328e-02,1.9529103248e-02,4.7875999277e-02,9.5424443735e-03,356,356
640,6.400000e-01,3.3742594584e-02,1.9332636504e-02,4.7679532533e-02,9.5424443735e-03,356,356
641,6.410000e-01,3.3542626135e-02,1.9132668055e-02,4.7479564084e-02,9.5424443735e-03,356,356
642,6.420000e-01,3.3339249491e-02,1.8929291410e-02,4.7276187440e-02,9.5424443735e-03,356,356
643,6.430000e-01,3.3132559512e-02,1.8722601431e-02,4.7069497461e-02,9.5424443735e-03,356,356
644,6.440000e-01,3.2922652362e-02,1.8512694282e-02,4.6859590311e-02,9.5424443735e-03,356,356
645,6.450000e-01,3.2709625468e-02,1.8299667388e-02,4.6646563417e-02,9.5424443735e-03,356,356
646,6.460000e-01,3.2493577469e-02,1.8083619389e-02,4.6430515418e-02,9.5424443735e-03,356,356
647,6.470000e-01,3.2274608179e-02,1.7864650098e-02,4.6211546127e-02,9.5424443735e-03,356,356
648,6.480000e-01,3.2052818531e-02,1.7642860451e-02,4.5989756480e-02,9.5424443735e-03,356,356
649,6.490000e-01,3.1828310543e-02,1.7418352463e-02,4.5765248492e-02,9.5424443735e-03,356,356
650,6.500000e-01,3.1601187260e-02,1.7191229180e-02,4.5538125209e-02,9.5424443735e-03,356,356
651,6.510000e-01,3.1371552714e-02,1.6961594634e-02,4.5308490663e-02,9.5424443735e-03,356,356
652,6.520000e-01,3.1139511875e-02,1.6729553795e-02,4.5076449824e-02,9.5424443735e-03,356,356
653,6.530000e-01,3.0905170602e-02,1.6495212522e-02,4.4842108551e-02,9.5424443735e-03,356,356
654,6.540000e-01,3.0668635597e-02,1.6258677517e-02,4.4605573546e-02,9.5424443735e-03,356,356
655,6.550000e-01,3.0430014356e-02,1.6020056276e-02,4.4366952305e-02,9.5424443735e-03,356,356
656,6.560000e-01,3.0189415119e-02,1.5779457039e-02,4.4126353068e-02,9.5424443735e-03,356,356
657,6.570000e-01,2.9946946824e-02,1.5536988743e-02,4.3883884772e-02,9.5424443735e-03,356,356
658,6.580000e-01,2.9702719055e-02,1.5292760975e-02,4.3639657004e-02,9.5424443735e-03,356,356
659,6.590000e-01,2.9456841996e-02,1.5046883916e-02,4.3393779945e-02,9.5424443735e-03,356,356
660,6.600000e-01,2.9209426380e-02,1.4799468300e-02,4.3146364329e-02,9.5424443735e-03,356,356
661,6.610000e-01,2.8960583438e-02,1.4550625357e-02,4.2897521386e-02,9.5424443735e-03,356,356
662,6.620000e-01,2.8710424850e-02,1.4300466770e-02,4.2647362799e-02,9.5424443735e-03,356,356
663,6.630000e-01,2.8459062698e-02,1.4049104618e-02,4.2396000647e-02,9.5424443735e-03,356,356
664,6.640000e-01,2.8206609414e-02,1.3796651334e-02,4.2143547363e-02,9.5424443735e-03,356,356
665,6.650000e-01,2.7953177727e-02,1.3543219647e-02,4.1890115676e-02,9.5424443735e-03,356,356
666,6.660000e-01,2.7698880620e-02,1.3288922540e-02,4.1635818569e-02,9.5424443735e-03,356,356
667,6.670000e-01,2.7443831272e-02,1.3033873192e-02,4.1380769221e-02,9.5424443735e-03,356,356
668,6.680000e-01,2.7188143014e-02,1.2778184934e-02,4.1125080963e-02,9.5424443735e-03,356,356
669,6.690000e-01,2.6931929277e-02,1.2521971197e-02,4.0868867226e-02,9.5424443735e-03,356,356
670,6.700000e-01,2.6675303540e-02,1.2265345460e-02,4.0612241489e-02,9.5424443735e-03,356,356
671,6.710000e-01,2.6418379283e-02,1.2008421203e-02,4.0355317232e-02,9.5424443735e-03,356,356
672,6.720000e-01,2.6161269935e-02,1.1751311855e-02,4.0098207884e-02,9.5424443735e-03,356,356
673,6.730000e-01,2.5904088826e-02,1.1494130745e-02,3.9841026775e-02,9.5424443735e-03,356,356
674,6.740000e-01,2.5646949135e-02,1.1236991054e-02,3.9583887083e-02,9.5424443735e-03,356,356
675,6.750000e-01,2.5389963843e-02,1.0980005763e-02,3.9326901792e-02,9.5424443735e-03,356,356
676,6.760000e-01,2.5133245682e-02,1.0723287602e-02,3.9070183631e-02,9.5424443735e-03,356,356
677,6.770000e-01,2.4876907087e-02,1.0466949007e-02,3.8813845036e-02,9.5424443735e-03,356,356
678,6.780000e-01,2.4621060145e-02,1.0211102065e-02,3.8557998094e-02,9.5424443735e-03,356,356
679,6.790000e-01,2.4365816550e-02,9.9558584697e-03,3.8302754499e-02,9.5424443735e-03,356,356
680,6.800000e-01,2.4111287549e-02,9.7013294689e-03,3.8048225498e-02,9.5424443735e-03,356,356
681,6.810000e-01,2.3857583900e-02,9.4476258194e-03,3.7794521849e-02,9.5424443735e-03,356,356
682,6.820000e-01,2.3604815818e-02,9.1948577381e-03,3.7541753767e-02,9.5424443735e-03,356,356
683,6.830000e-01,2.3353092934e-02,8.9431348541e-03,3.7290030883e-02,9.5424443735e-03,356,356
684,6.840000e-01,2.3102524242e-02,8.6925661619e-03,3.7039462191e-02,9.5424443735e-03,356,356
685,6.850000e-01,2.2853218055e-02,8.4432599744e-03,3.6790156003e-02,9.5424443735e-03,356,356
686,6.860000e-01,2.2605281956e-02,8.1953238762e-03,3.6542219905e-02,9.5424443735e-03,356,356
687,6.870000e-01,2.2358822758e-02,7.9488646774e-03,3.6295760707e-02,9.5424443735e-03,356,356
688,6.880000e-01,2.2113946449e-02,7.7039883684e-03,3.6050884398e-02,9.5424443735e-03,356,356
689,6.890000e-01,2.1870758154e-02,7.4608000740e-03,3.5807696103e-02,9.5424443735e-03,356,356
690,6.900000e-01,2.1629362089e-02,7.2194040089e-03,3.5566300038e-02,9.5424443735e-03,356,356
691,6.910000e-01,2.1389861514e-02,6.9799034334e-03,3.5326799463e-02,9.5424443735e-03,356,356
692,6.920000e-01,2.1152358689e-02,6.7424006090e-03,3.5089296638e-02,9.5424443735e-03,356,356
693,6.930000e-01,2.0916954836e-02,6.5069967560e-03,3.4853892785e-02,9.5424443735e-03,356,356
694,6.940000e-01,2.0683750090e-02,6.2737920097e-03,3.4620688039e-02,9.5424443735e-03,356,356
695,6.950000e-01,2.0452843459e-02,6.0428853785e-03,3.4389781408e-02,9.5424443735e-03,356,356
696,6.960000e-01,2.0224332783e-02,5.8143747026e-03,3.4161270732e-02,9.5424443735e-03,356,356
697,6.970000e-01,1.9998314692e-02,5.5883566119e-03,3.3935252641e-02,9.5424443735e-03,356,356
698,6.980000e-01,1.9774884567e-02,5.3649264863e-03,3.3711822515e-02,9.5424443735e-03,356,356
699,6.990000e-01,1.9554136496e-02,5.1441784156e-03,3.3491074445e-02,9.5424443735e-03,356,356
700,7.000000e-01,1.9336163240e-02,4.9262051596e-03,3.3273101189e-02,9.5424443735e-03,356,356
701,7.010000e-01,1.9121056191e-02,4.7110981104e-03,3.3057994140e-02,9.5424443735e-03,356,356
702,7.020000e-01,1.8908905334e-02,4.4989472536e-03,3.2845843283e-02,9.5424443735e-03,356,356
703,7.030000e-01,1.8699799212e-02,4.2898411314e-03,3.2636737161e-02,9.5424443735e-03,356,356
704,7.040000e-01,1.8493824886e-02,4.0838668059e-03,3.2430762835e-02,9.5424443735e-03,356,356
705,7.050000e-01,1.8291067903e-02,3.8811098231e-03,3.2228005852e-02,9.5424443735e-03,356,356
706,7.060000e-01,1.8091612258e-02,3.6816541778e-03,3.2028550207e-02,9.5424443735e-03,356,356
707,7.070000e-01,1.7895540360e-02,3.4855822794e-03,3.1832478309e-02,9.5424443735e-03,356,356
708,7.080000e-01,1.7702932998e-02,3.2929749175e-03,3.1639870947e-02,9.5424443735e-03,356,356
709,7.090000e-01,1.7513869310e-02,3.1039112297e-03,3.1450807259e-02,9.5424443735e-03,356,356
710,7.100000e-01,1.7328426749e-02,2.9184686692e-03,3.1265364698e-02,9.5424443735e-03,356,356
711,7.110000e-01,1.7146681053e-02,2.7367229732e-03,3.1083619002e-02,9.5424443735e-03,356,356
712,7.120000e-01,1.6968706213e-02,2.5587481328e-03,3.0905644162e-02,9.5424443735e-03,356,356
713,7.130000e-01,1.6794574443e-02,2.3846163628e-03,3.0731512392e-02,9.5424443735e-03,356,356
714,7.140000e-01,1.6624356153e-02,2.2143980732e-03,3.0561294102e-02,9.5424443735e-03,356,356
715,7.150000e-01,1.6458119921e-02,2.0481618408e-03,3.0395057870e-02,9.5424443735e-03,356,356
716,7.160000e-01,1.6295932462e-02,1.8859743822e-03,3.0232870411e-02,9.5424443735e-03,356,356
717,7.170000e-01,1.6137858608e-02,1.7279005274e-03,3.0074796557e-02,9.5424443735e-03,356,356
718,7.180000e-01,1.5983961274e-02,1.5740031942e-03,2.9920899223e-02,9.5424443735e-03,356,356
719,7.190000e-01,1.5834301444e-02,1.4243433636e-03,2.9771239393e-02,9.5424443735e-03,356,356
720,7.200000e-01,1.5688938137e-02,1.2789800564e-03,2.9625876086e-02,9.5424443735e-03,356,356
721,7.210000e-01,1.5547928390e-02,1.1379703101e-03,2.9484866339e-02,9.5424443735e-03,356,356
722,7.220000e-01,1.5411327237e-02,1.0013691568e-03,2.9348265186e-02,9.5424443735e-03,356,356
723,7.230000e-01,1.5279187683e-02,8.6922960270e-04,2.9216125632e-02,9.5424443735e-03,356,356
724,7.240000e-01,1.5151560688e-02,7.4160260780e-04,2.9088498637e-02,9.5424443735e-03,356,356
725,7.250000e-01,1.5028495147e-02,6.1853706660e-04,2.8965433096e-02,9.5424443735e-03,356,356
726,7.260000e-01,1.4910037870e-02,5.0007979020e-04,2.8846975819e-02,9.5424443735e-03,356,356
727,7.270000e-01,1.4796233569e-02,3.8627548900e-04,2.8733171518e-02,9.5424443735e-03,356,356
728,7.280000e-01,1.4687124836e-02,2.7716675610e-04,2.8624062785e-02,9.5424443735e-03,356,356
729,7.290000e-01,1.4582752133e-02,1.7279405230e-04,2.8519690081e-02,9.5424443735e-03,356,356
730,7.300000e-01,1.4483153772e-02,7.3195691600e-05,2.8420091721e-02,9.5424443735e-03,356,356
731,7.310000e-01,1.4388365908e-02,-2.1592172200e-05,2.8325303857e-02,9.5424443735e-03,356,356
732,7.320000e-01,1.4298422522e-02,-1.1153555790e-04,2.8235360471e-02,9.5424443735e-03,356,356
733,7.330000e-01,1.4213355412e-02,-1.9660266850e-04,2.8150293361e-02,9.5424443735e-03,356,356
734,7.340000e-01,1.4133194179e-02,-2.7676390170e-04,2.8070132127e-02,9.5424443735e-03,356,356
735,7.350000e-01,1.4057966221e-02,-3.5199185900e-04,2.7994904170e-02,9.5424443735e-03,356,356
736,7.360000e-01,1.3987696726e-02,-4.2226135470e-04,2.7924634674e-02,9.5424443735e-03,356,356
737,7.370000e-01,1.3922408657e-02,-4.8754942350e-04,2.7859346606e-02,9.5424443735e-03,356,356
738,7.380000e-01,1.3862122754e-02,-5.4783532630e-04,2.7799060703e-02,9.5424443735e-03,356,356
739,7.390000e-01,1.3806857523e-02,-6.0310055680e-04,2.7743795472e-02,9.5424443735e-03,356,356
740,7.400000e-01,1.3756629235e-02,-6.5332884510e-04,2.7693567184e-02,9.5424443735e-03,356,356
741,7.410000e-01,1.3711451918e-02,-6.9850616190e-04,2.7648389867e-02,9.5424443735e-03,356,356
742,7.420000e-01,1.3671337359e-02,-7.3862072100e-04,2.7608275308e-02,9.5424443735e-03,356,356
743,7.430000e-01,1.3636295100e-02,-7.7366298070e-04,2.7573233048e-02,9.5424443735e-03,356,356
744,7.440000e-01,1.3606332436e-02,-8.0362564440e-04,2.7543270385e-02,9.5424443735e-03,356,356
745,7.450000e-01,1.3581454420e-02,-8.2850366040e-04,2.7518392369e-02,9.5424443735e-03,356,356
746,7.460000e-01,1.3561663860e-02,-8.4829422060e-04,2.7498601809e-02,9.5424443735e-03,356,356
747,7.470000e-01,1.3546961323e-02,-8.6299675770e-04,2.7483899271e-02,9.5424443735e-03,356,356
748,7.480000e-01,1.3537345138e-02,-8.7261294240e-04,2.7474283087e-02,9.5424443735e-03,356,356
749,7.490000e-01,1.3532811402e-02,-8.7714667870e-04,2.7469749350e-02,9.5424443735e-03,356,356
750,7.500000e-01,1.3533353981e-02,-8.7660409890e-04,2.7470291930e-02,9.5424443735e-03,356,356
751,7.510000e-01,1.3538964523e-02,-8.7099355720e-04,2.7475902472e-02,9.5424443735e-03,356,356
752,7.520000e-01,1.3549632458e-02,-8.6032562230e-04,2.7486570407e-02,9.5424443735e-03,356,356
753,7.530000e-01,1.3565345011e-02,-8.4461306960e-04,2.7502282960e-02,9.5424443735e-03,356,356
754,7.540000e-01,1.3586087208e-02,-8.2387087180e-04,2.7523025157e-02,9.5424443735e-03,356,356
755,7.550000e-01,1.3611841891e-02,-7.9811618880e-04,2.7548779840e-02,9.5424443735e-03,356,356
756,7.560000e-01,1.3642589724e-02,-7.6736835670e-04,2.7579527672e-02,9.5424443735e-03,356,356
757,7.570000e-01,1.3678309204e-02,-7.3164887600e-04,2.7615247153e-02,9.5424443735e-03,356,356
758,7.580000e-01,1.3718976682e-02,-6.9098139830e-04,2.7655914631e-02,9.5424443735e-03,356,356
759,7.590000e-01,1.3764566367e-02,-6.4539171290e-04,2.7701504316e-02,9.5424443735e-03,356,356
760,7.600000e-01,1.3815050349e-02,-5.9490773160e-04,2.7751988298e-02,9.5424443735e-03,356,356
761,7.610000e-01,1.3870398607e-02,-5.3955947350e-04,2.7807336556e-02,9.5424443735e-03,356,356
762,7.620000e-01,1.3930579032e-02,-4.7937904790e-04,2.7867516981e-02,9.5424443735e-03,356,356
763,7.630000e-01,1.3995557443e-02,-4.1440063760e-04,2.7932495392e-02,9.5424443735e-03,356,356
764,7.640000e-01,1.4065297601e-02,-3.4466047960e-04,2.8002235550e-02,9.5424443735e-03,356,356
765,7.650000e-01,1.4139761233e-02,-2.7019684680e-04,2.8076699182e-02,9.5424443735e-03,356,356
766,7.660000e-01,1.4218908053e-02,-1.9105002720e-04,2.8155846002e-02,9.5424443735e-03,356,356
